ckey,machine_id,date,hour,connect_avg,connect_max,in_handover_rate,out_handover_rate,inter_handover_rate,lower_prb,upper_prb,reconfig_rate,Y
MA1074_4-20211016-13,MA1074_4,20211016,13,16.62944444,29.0,99.50413223,100.0,100.0,25.18711238,16.30605974,103.6479172,0.0
MA1074_4-20211016-14,MA1074_4,20211016,14,16.90277778,33.0,99.22720247,100.0,100.0,16.63479374,21.23691323,101.3453557,0.0
MA1074_4-20211016-15,MA1074_4,20211016,15,17.49888889,38.0,99.64476021,100.0,100.0,19.2714936,13.39914651,100.5604948,0.0
MA1074_4-20211016-16,MA1074_4,20211016,16,17.16666667,34.0,99.83739837,100.0,99.62546816,23.73065434,13.17739687,101.7611026,0.0
MA1074_4-20211016-17,MA1074_4,20211016,17,18.265,37.0,99.30795848,100.0,100.0,25.62994318,13.75901989,100.1851852,0.0
MA1074_4-20211016-18,MA1074_4,20211016,18,15.69166667,31.0,100.0,99.82905983,100.0,21.52375533,13.56711238,98.97762632,0.0
MA1074_4-20211016-19,MA1074_4,20211016,19,16.12666667,30.0,99.21875,100.0,100.0,29.50230441,13.77642959,98.77917415,0.0
MA1074_4-20211016-20,MA1074_4,20211016,20,14.59388889,29.0,99.1507431,100.0,100.0,29.39068279,14.82601707,98.86279722,0.0
MA1074_4-20211016-21,MA1074_4,20211016,21,17.41,33.0,99.22178988,100.0,100.0,26.02394026,17.24530583,98.638898,0.0
MA1074_4-20211016-22,MA1074_4,20211016,22,16.37833333,29.0,100.0,99.77578475,99.57805907,31.19031294,20.03197724,98.58523119,0.0
MA1074_4-20211016-23,MA1074_4,20211016,23,19.18444444,40.0,99.73009447,100.0,100.0,25.62486486,19.98517781,103.9980732,0.0
MA1074_4-20211017-0,MA1074_4,20211017,0,14.15888889,30.0,99.19678715,100.0,100.0,20.67584637,40.66176387,103.5037098,0.0
MA1074_4-20211017-1,MA1074_4,20211017,1,10.38166667,27.0,100.0,100.0,100.0,16.78546875,24.8121733,103.233476,0.0
MA1074_4-20211017-2,MA1074_4,20211017,2,8.988333333,19.0,99.57264957,100.0,100.0,11.24142248,8.008278805,103.9298246,0.0
MA1074_4-20211017-3,MA1074_4,20211017,3,8.390555556,17.0,100.0,99.35483871,100.0,15.83342817,6.098947368,103.579223,0.0
MA1074_4-20211017-4,MA1074_4,20211017,4,7.090555556,17.0,98.90710383,99.04761905,100.0,9.576543385,3.082773826,103.9779441,0.0
MA1074_4-20211017-5,MA1074_4,20211017,5,7.605555556,18.0,100.0,82.60869565,100.0,5.156756757,2.152560455,106.6762901,0.0
MA1074_4-20211017-6,MA1074_4,20211017,6,9.423333333,26.0,99.6969697,92.06349206,100.0,8.043100996,3.193399716,110.3013315,0.0
MA1074_4-20211017-7,MA1074_4,20211017,7,8.805,21.0,100.0,100.0,100.0,8.091522048,3.571877667,103.8555054,0.0
MA1074_4-20211017-8,MA1074_4,20211017,8,8.856666667,22.0,99.04761905,100.0,100.0,9.234167852,5.14398293,104.552352,0.0
MA1074_4-20211017-9,MA1074_4,20211017,9,13.14722222,22.0,99.71988796,98.96907216,100.0,14.7109375,8.399616477,105.4396843,0.0
MA1074_4-20211017-10,MA1074_4,20211017,10,14.74611111,31.0,100.0,100.0,100.0,17.10256046,12.24150782,104.8541576,0.0
MA1074_4-20211017-11,MA1074_4,20211017,11,13.90277778,31.0,100.0,100.0,100.0,15.13726885,10.04443812,104.6081923,0.0
MA1074_4-20211017-12,MA1074_4,20211017,12,15.19833333,30.0,99.82578397,100.0,100.0,17.31647226,11.9343101,106.1126374,0.0
MA1074_4-20211017-13,MA1074_4,20211017,13,13.96222222,28.0,100.0,100.0,100.0,17.28561878,9.978378378,103.5422343,0.0
MA1074_4-20211017-14,MA1074_4,20211017,14,16.60111111,29.0,99.6350365,99.76958525,100.0,23.54193457,10.35140825,101.7825627,0.0
MA1074_4-20211017-15,MA1074_4,20211017,15,18.35666667,33.0,99.66101695,100.0,100.0,25.27320057,14.52100996,101.4106313,0.0
MA1074_4-20211017-16,MA1074_4,20211017,16,20.25277778,32.0,99.66832504,100.0,100.0,27.31594595,21.58227596,100.4955787,0.0
MA1074_4-20211017-17,MA1074_4,20211017,17,17.73277778,34.0,99.81378026,100.0,99.55357143,24.29636364,17.4346733,99.82497083,0.0
MA1074_4-20211017-18,MA1074_4,20211017,18,18.14333333,31.0,100.0,100.0,97.51243781,19.64792319,13.83098151,98.68897706,0.0
MA1074_4-20211017-19,MA1074_4,20211017,19,18.64333333,37.0,98.5046729,100.0,99.15966387,22.91493599,24.51473684,98.18231145,0.0
MA1074_4-20211017-20,MA1074_4,20211017,20,18.41111111,35.0,99.04988124,100.0,100.0,33.28217639,17.50092461,97.59293114,0.0
MA1074_4-20211017-21,MA1074_4,20211017,21,20.07722222,35.0,99.12663755,99.80430528,100.0,30.66806543,30.24184922,98.52487596,0.0
MA1074_4-20211017-22,MA1074_4,20211017,22,15.33555556,28.0,99.73262032,100.0,100.0,24.45438122,14.18953058,98.80034276,0.0
MA1074_4-20211017-23,MA1074_4,20211017,23,17.38722222,32.0,100.0,100.0,100.0,20.27300142,12.89906117,103.1906615,0.0
MA1074_4-20211018-0,MA1074_4,20211018,0,14.13666667,27.0,99.46949602,100.0,100.0,23.05837838,34.90068279,103.4918276,0.0
MA1074_4-20211018-1,MA1074_4,20211018,1,13.50833333,25.0,99.37106918,100.0,98.94179894,26.32380682,12.66088068,103.2637389,0.0
MA1074_4-20211018-2,MA1074_4,20211018,2,11.35777778,22.0,99.47643979,100.0,100.0,21.66479374,8.980085349,101.9242333,0.0
MA1074_4-20211018-3,MA1074_4,20211018,3,7.03,16.0,100.0,100.0,100.0,8.907211949,3.587524893,104.7844623,0.0
MA1074_4-20211018-4,MA1074_4,20211018,4,7.427222222,16.0,100.0,98.93617021,99.07407407,9.705007112,1.975547653,105.3852201,0.0
MA1074_4-20211018-5,MA1074_4,20211018,5,8.544444444,21.0,100.0,100.0,100.0,6.402162162,2.385874822,112.7774255,0.0
MA1074_4-20211018-6,MA1074_4,20211018,6,15.94277778,36.0,99.77090493,100.0,100.0,11.93899004,5.418947368,114.1101015,0.0
MA1074_4-20211018-7,MA1074_4,20211018,7,19.24333333,43.0,99.58847737,100.0,100.0,23.04385491,9.562332859,109.8316756,0.0
MA1074_4-20211018-8,MA1074_4,20211018,8,26.57777778,55.0,99.13580247,100.0,100.0,28.82768137,14.6428734,107.6231841,0.0
MA1074_4-20211018-9,MA1074_4,20211018,9,14.94277778,27.0,99.6350365,99.70501475,100.0,15.80875,9.449545455,104.3931345,0.0
MA1074_4-20211018-10,MA1074_4,20211018,10,15.08944444,30.0,99.1902834,100.0,100.0,17.60357041,14.03170697,101.7519271,0.0
MA1074_4-20211018-11,MA1074_4,20211018,11,16.3,30.0,99.80276134,100.0,100.0,17.56588905,15.35119488,101.9042628,0.0
MA1074_4-20211018-12,MA1074_4,20211018,12,15.61777778,27.0,99.00662252,100.0,100.0,17.74981508,12.6997155,101.7914654,0.0
MA1074_4-20211018-13,MA1074_4,20211018,13,16.70055556,34.0,99.47916667,100.0,100.0,18.92883357,15.17207681,101.0994978,0.0
MA1074_4-20211018-14,MA1074_4,20211018,14,15.63,32.0,99.1902834,99.14712154,100.0,15.03509246,12.97320057,99.77311401,0.0
MA1074_4-20211018-15,MA1074_4,20211018,15,21.10166667,40.0,99.04,99.84350548,100.0,19.748734,22.95418208,99.07938626,0.0
MA1074_4-20211018-16,MA1074_4,20211018,16,17.885,33.0,99.27272727,100.0,100.0,21.68755334,16.02836415,98.735363,0.0
MA1074_4-20211018-17,MA1074_4,20211018,17,18.73333333,41.0,99.2,100.0,99.64412811,19.36862216,17.89237216,97.10908801,0.0
MA1074_4-20211018-18,MA1074_4,20211018,18,18.04722222,39.0,99.11190053,100.0,100.0,24.19493599,17.99827881,95.3984754,0.0
MA1074_4-20211018-19,MA1074_4,20211018,19,16.67444444,36.0,99.55752212,99.51219512,100.0,30.89611664,17.26091038,94.32349949,0.0
MA1074_4-20211018-20,MA1074_4,20211018,20,20.29666667,32.0,98.89807163,100.0,100.0,29.23705548,21.11295875,96.98366702,0.0
MA1074_4-20211018-21,MA1074_4,20211018,21,19.50333333,31.0,98.69451697,100.0,100.0,38.16039829,15.73849218,97.30687456,0.0
MA1074_4-20211018-22,MA1074_4,20211018,22,21.21,34.0,99.15966387,100.0,100.0,42.49927454,24.7541394,96.1604981,0.0
MA1074_4-20211018-23,MA1074_4,20211018,23,18.36388889,34.0,100.0,100.0,100.0,34.81,17.22,99.983482,0.0
MA1074_4-20211019-0,MA1074_4,20211019,0,16.20833333,30.0,99.49109415,100.0,100.0,32.65075391,13.51372688,101.9303083,0.0
MA1074_4-20211019-1,MA1074_4,20211019,1,12.22222222,30.0,100.0,99.0521327,100.0,18.01125,7.033636364,100.7956879,0.0
MA1074_4-20211019-2,MA1074_4,20211019,2,8.933888889,20.0,100.0,100.0,100.0,14.82827881,4.825732575,100.7331378,0.0
MA1074_4-20211019-3,MA1074_4,20211019,3,6.618888889,15.0,98.37398374,100.0,100.0,10.01847795,1.93685633,101.183432,0.0
MA1074_4-20211019-4,MA1074_4,20211019,4,5.837777778,14.0,99.42196532,100.0,100.0,6.681792319,2.321109531,104.5239121,0.0
MA1074_4-20211019-5,MA1074_4,20211019,5,8.835,23.0,99.75308642,100.0,100.0,6.263200569,2.270881935,110.4521433,0.0
MA1074_4-20211019-6,MA1074_4,20211019,6,14.25722222,34.0,99.76771196,100.0,100.0,9.636301565,4.404751067,116.3892446,0.0
MA1074_4-20211019-7,MA1074_4,20211019,7,16.56833333,31.0,99.26793558,100.0,100.0,19.60291607,8.298221906,107.6990376,0.0
MA1074_4-20211019-8,MA1074_4,20211019,8,22.07,41.0,99.75874548,100.0,100.0,27.30422475,13.2701138,106.015625,0.0
MA1074_4-20211019-9,MA1074_4,20211019,9,16.07833333,33.0,99.56647399,99.80916031,100.0,18.71393466,10.50784091,103.1302404,0.0
MA1074_4-20211019-10,MA1074_4,20211019,10,16.34333333,31.0,99.53416149,99.79296066,100.0,14.80231863,11.62671408,102.6426656,0.0
MA1074_4-20211019-11,MA1074_4,20211019,11,16.13833333,30.0,99.25925926,100.0,100.0,15.03953058,15.51130868,102.1718953,0.0
MA1074_4-20211019-12,MA1074_4,20211019,12,16.49777778,29.0,99.19678715,100.0,100.0,18.62817923,13.05668563,100.0388802,0.0
MA1074_4-20211019-13,MA1074_4,20211019,13,17.03333333,35.0,99.42638623,99.61389961,100.0,14.93385491,15.20091038,99.69641773,0.0
MA1074_4-20211019-14,MA1074_4,20211019,14,16.84055556,33.0,99.82964225,100.0,99.61685824,17.76366999,13.83039829,100.0367782,0.0
MA1074_4-20211019-15,MA1074_4,20211019,15,16.13944444,31.0,99.81447124,100.0,100.0,15.94549075,13.5811522,99.42122186,0.0
MA1074_4-20211019-16,MA1074_4,20211019,16,16.66777778,31.0,98.02158273,100.0,100.0,21.15920341,15.90341394,99.34471803,0.0
MA1074_4-20211019-17,MA1074_4,20211019,17,16.84722222,35.0,99.23371648,100.0,100.0,23.78951705,13.92052557,97.66014576,0.0
MA1074_4-20211019-18,MA1074_4,20211019,18,19.96444444,42.0,97.63513514,100.0,100.0,27.17930299,20.88556188,98.18467446,0.0
MA1074_4-20211019-19,MA1074_4,20211019,19,17.81333333,30.0,99.43396226,100.0,100.0,30.70847795,15.9359744,96.45820984,0.0
MA1074_4-20211019-20,MA1074_4,20211019,20,14.41722222,29.0,99.36034115,99.65337955,99.47916667,26.10668563,11.26108108,97.90370882,0.0
MA1074_4-20211019-21,MA1074_4,20211019,21,19.66666667,34.0,98.97959184,100.0,100.0,43.82334282,30.80745377,97.80484351,0.0
MA1074_4-20211019-22,MA1074_4,20211019,22,20.83222222,37.0,99.34640523,100.0,100.0,35.5170697,21.89960171,96.89802249,0.0
MA1074_4-20211019-23,MA1074_4,20211019,23,20.60277778,45.0,99.83443709,100.0,100.0,29.99924609,17.21540541,101.5541031,0.0
MA1074_4-20211020-0,MA1074_4,20211020,0,15.16111111,29.0,99.77827051,99.29078014,100.0,25.10627312,9.511422475,103.5374751,0.0
MA1074_4-20211020-1,MA1074_4,20211020,1,13.79222222,28.0,100.0,100.0,99.45355191,24.04865057,17.51650568,102.0824103,0.0
MA1074_4-20211020-2,MA1074_4,20211020,2,8.595555556,19.0,100.0,100.0,100.0,23.52907539,5.606514936,102.7195884,0.0
MA1074_4-20211020-3,MA1074_4,20211020,3,6.793333333,16.0,100.0,100.0,100.0,8.451621622,1.972631579,102.3443505,0.0
MA1074_4-20211020-4,MA1074_4,20211020,4,6.771111111,15.0,99.5,98.93617021,98.95833333,10.30561878,2.15086771,104.203906,0.0
MA1074_4-20211020-5,MA1074_4,20211020,5,8.557222222,26.0,99.77375566,100.0,100.0,5.922489331,2.328207681,110.7713885,0.0
MA1074_4-20211020-6,MA1074_4,20211020,6,15.32722222,39.0,100.0,100.0,99.78354978,9.864054054,5.130241821,115.198361,0.0
MA1074_4-20211020-7,MA1074_4,20211020,7,20.36611111,54.0,99.87452949,100.0,100.0,21.49944523,12.43362731,109.6408619,0.0
MA1074_4-20211020-8,MA1074_4,20211020,8,25.75277778,45.0,99.86263736,100.0,99.36708861,28.01587482,15.32864865,105.1041667,0.0
MA1074_4-20211020-9,MA1074_4,20211020,9,18.68277778,34.0,99.68152866,99.76635514,100.0,20.18980114,13.59615057,104.0227839,0.0
MA1074_4-20211020-10,MA1074_4,20211020,10,15.215,27.0,99.63636364,100.0,100.0,15.06391181,10.46776671,104.1068177,0.0
MA1074_4-20211020-11,MA1074_4,20211020,11,15.42666667,26.0,99.64912281,100.0,100.0,15.5772973,11.79463727,104.2015005,0.0
MA1074_4-20211020-12,MA1074_4,20211020,12,12.26444444,25.0,99.57983193,100.0,100.0,12.72819346,9.610540541,101.107556,0.0
MA1074_4-20211020-13,MA1074_4,20211020,13,15.47833333,34.0,99.25925926,99.17695473,99.6124031,14.27748222,15.01103841,100.9206219,0.0
MA1074_4-20211020-14,MA1074_4,20211020,14,14.71333333,26.0,100.0,100.0,100.0,13.28456615,10.49534851,100.4537954,0.0
MA1074_4-20211020-15,MA1074_4,20211020,15,16.67055556,31.0,99.43074004,100.0,100.0,16.34327169,14.52139403,101.6695205,0.0
MA1074_4-20211020-16,MA1074_4,20211020,16,17.77055556,31.0,100.0,100.0,100.0,29.92489331,23.99554765,101.3500482,0.0
MA1074_4-20211020-17,MA1074_4,20211020,17,17.42611111,34.0,99.65095986,100.0,100.0,19.46394886,16.73776989,98.80121668,0.0
MA1074_4-20211020-18,MA1074_4,20211020,18,18.48722222,48.0,99.31856899,100.0,100.0,27.32297297,17.58990043,98.10748339,0.0
MA1074_4-20211020-19,MA1074_4,20211020,19,20.33277778,36.0,99.44341373,99.85632184,100.0,30.81661451,18.69739687,97.02008929,0.0
MA1074_4-20211020-20,MA1074_4,20211020,20,17.55444444,34.0,99.1091314,99.81308411,100.0,30.69394026,20.62248933,97.25890022,0.0
MA1074_4-20211020-21,MA1074_4,20211020,21,21.11388889,35.0,99.77578475,100.0,100.0,31.936899,20.61376956,98.51485149,0.0
MA1074_4-20211020-22,MA1074_4,20211020,22,17.32444444,28.0,99.75369458,100.0,100.0,28.7827596,19.82348506,97.26288988,0.0
MA1074_4-20211020-23,MA1074_4,20211020,23,16.96666667,33.0,99.66329966,100.0,100.0,25.79083926,11.30620199,101.4057198,0.0
MA1074_4-20211021-0,MA1074_4,20211021,0,17.30722222,34.0,100.0,99.67105263,100.0,26.99317212,8.472731152,103.1504617,0.0
MA1074_4-20211021-1,MA1074_4,20211021,1,11.92944444,25.0,100.0,100.0,100.0,15.72803977,7.048963068,102.827381,0.0
MA1074_4-20211021-2,MA1074_4,20211021,2,9.859444444,21.0,100.0,100.0,100.0,8.164253201,4.620668563,102.0267357,0.0
MA1074_4-20211021-3,MA1074_4,20211021,3,9.398888889,18.0,100.0,100.0,100.0,10.31809388,3.180583215,102.4855748,0.0
MA1074_4-20211021-4,MA1074_4,20211021,4,8.612777778,20.0,99.52380952,100.0,100.0,7.186386913,2.860711238,105.9544658,0.0
MA1074_4-20211021-5,MA1074_4,20211021,5,10.61888889,24.0,100.0,100.0,100.0,7.434125178,3.141948791,111.6300366,0.0
MA1074_4-20211021-6,MA1074_4,20211021,6,14.20611111,34.0,99.77037887,100.0,100.0,12.37917496,5.423058321,111.6413916,0.0
MA1074_4-20211021-7,MA1074_4,20211021,7,17.23888889,40.0,99.7329773,99.43019943,100.0,22.87588905,67.18863442,107.6466916,0.0
MA1074_4-20211021-8,MA1074_4,20211021,8,21.65111111,52.0,100.0,100.0,100.0,22.80362731,38.64416785,107.0162749,0.0
MA1074_4-20211021-9,MA1074_4,20211021,9,14.90833333,32.0,99.67948718,100.0,100.0,14.81589489,10.7968608,105.7648661,0.0
MA1074_4-20211021-10,MA1074_4,20211021,10,15.18111111,26.0,99.46714032,99.756691,100.0,13.82990043,11.59445235,101.6485293,0.0
MA1074_4-20211021-11,MA1074_4,20211021,11,14.51277778,32.0,99.65095986,100.0,100.0,13.12792319,10.42507824,103.0028874,0.0
MA1074_4-20211021-12,MA1074_4,20211021,12,13.93166667,29.0,98.97119342,100.0,100.0,11.9145377,12.34128023,101.3624955,0.0
MA1074_4-20211021-13,MA1074_4,20211021,13,12.65222222,29.0,99.55947137,100.0,100.0,12.78106686,12.16514936,101.517067,0.0
MA1074_4-20211021-14,MA1074_4,20211021,14,15.52388889,30.0,99.61013645,100.0,100.0,16.77247511,15.88502134,101.0977146,0.0
MA1074_4-20211021-15,MA1074_4,20211021,15,15.72166667,29.0,99.79716024,99.77324263,100.0,16.78290185,16.5841394,100.528169,0.0
MA1074_4-20211021-16,MA1074_4,20211021,16,15.92277778,29.0,100.0,100.0,99.5951417,12.98159317,15.59998578,99.64408444,0.0
MA1074_4-20211021-17,MA1074_4,20211021,17,16.675,30.0,99.44341373,99.8349835,100.0,17.29600852,16.02536932,98.12813879,0.0
MA1074_4-20211021-18,MA1074_4,20211021,18,18.77444444,34.0,99.49579832,100.0,100.0,25.78913229,16.73561878,97.0708757,0.0
MA1074_4-20211021-19,MA1074_4,20211021,19,19.39,38.0,99.40239044,100.0,100.0,27.47418208,17.78923186,97.3933966,0.0
MA1074_4-20211021-20,MA1074_4,20211021,20,15.60444444,31.0,99.55654102,100.0,100.0,25.11096728,14.53992888,98.00823045,0.0
MA1074_4-20211021-21,MA1074_4,20211021,21,17.59333333,32.0,99.3987976,100.0,100.0,23.21490754,19.81926031,98.67724868,0.0
MA1074_4-20211021-22,MA1074_4,20211021,22,20.50777778,39.0,99.40357853,100.0,99.06542056,31.61095306,19.0827596,97.76989356,0.0
MA1074_4-20211021-23,MA1074_4,20211021,23,19.265,45.0,99.84025559,100.0,100.0,30.36469417,18.57529161,102.0085572,0.0
MA1074_4-20211022-0,MA1074_4,20211022,0,16.22444444,34.0,100.0,100.0,100.0,30.17816501,11.90766714,102.0119328,0.0
MA1074_4-20211022-1,MA1074_4,20211022,1,10.0,21.0,100.0,100.0,100.0,21.72428977,6.807627841,101.1196641,0.0
MA1074_4-20211022-2,MA1074_4,20211022,2,10.27277778,20.0,100.0,100.0,100.0,21.11604552,5.883271693,101.4128728,0.0
MA1074_4-20211022-3,MA1074_4,20211022,3,7.147777778,16.0,100.0,98.94736842,100.0,6.360881935,1.836088193,103.6226115,0.0
MA1074_4-20211022-4,MA1074_4,20211022,4,7.09,21.0,100.0,100.0,100.0,5.451564723,1.555803698,104.6673287,0.0
MA1074_4-20211022-5,MA1074_4,20211022,5,8.033333333,23.0,99.76303318,100.0,100.0,6.086642959,2.060739687,111.50781,0.0
MA1074_4-20211022-6,MA1074_4,20211022,6,13.92277778,47.0,99.30795848,100.0,100.0,10.24480797,4.113584637,115.7321832,0.0
MA1074_4-20211022-7,MA1074_4,20211022,7,14.12055556,38.0,99.54058193,100.0,100.0,12.70829303,6.964992888,109.4693701,0.0
MA1074_4-20211022-8,MA1074_4,20211022,8,15.95888889,31.0,100.0,99.71988796,100.0,14.25233286,8.7,106.387072,0.0
MA1074_4-20211022-9,MA1074_4,20211022,9,16.46055556,41.0,99.64912281,99.74093264,100.0,17.62426136,11.5040767,103.825515,1.0
MA1074_4-20211022-10,MA1074_4,20211022,10,16.58722222,32.0,99.83333333,98.5106383,100.0,17.30951636,10.91147937,102.6067488,0.0
MA1074_4-20211022-11,MA1074_4,20211022,11,18.36277778,32.0,99.82728843,100.0,99.66329966,22.00766714,16.74837838,102.360515,0.0
MA1074_4-20211022-12,MA1074_4,20211022,12,16.79333333,34.0,99.81884058,100.0,100.0,16.69566145,14.24211949,102.0904229,0.0
MA1074_4-20211022-13,MA1074_4,20211022,13,16.43611111,32.0,100.0,99.57446809,100.0,14.46611664,15.98698435,101.3480568,0.0
MA1074_4-20211022-14,MA1074_4,20211022,14,15.75166667,28.0,99.83525535,100.0,100.0,13.56783784,14.68465149,101.6990291,0.0
MA1074_4-20211022-15,MA1074_4,20211022,15,16.00666667,32.0,99.82668977,100.0,100.0,18.61219061,17.59890469,99.8794143,0.0
MA1074_4-20211022-16,MA1074_4,20211022,16,14.60444444,30.0,99.66777409,99.82788296,100.0,15.87058321,12.91098151,99.84168865,0.0
MA1074_4-20211022-17,MA1074_4,20211022,17,15.91666667,35.0,99.47826087,100.0,98.74476987,21.41598011,14.7403125,98.32366215,0.0
MA1074_4-20211022-18,MA1074_4,20211022,18,15.84722222,34.0,99.65694683,100.0,99.5951417,23.97058321,14.68537696,96.78344602,0.0
MA1074_4-20211022-19,MA1074_4,20211022,19,17.465,33.0,99.51845907,100.0,99.60474308,24.8915505,12.69036984,96.83717298,0.0
MA1074_4-20211022-20,MA1074_4,20211022,20,17.92555556,37.0,99.80392157,100.0,100.0,24.16819346,17.82759602,98.04359244,0.0
MA1074_4-20211022-21,MA1074_4,20211022,21,22.28833333,38.0,99.84848485,100.0,99.64285714,43.21399716,20.94931721,98.28782971,0.0
MA1074_4-20211022-22,MA1074_4,20211022,22,22.38111111,37.0,99.48453608,99.83471074,100.0,37.42600284,25.48891892,98.94431555,0.0
MA1074_4-20211022-23,MA1074_4,20211022,23,24.7,48.0,99.87623762,100.0,100.0,37.4385064,46.04332859,101.2408088,0.0
MA1074_4-20211023-0,MA1074_4,20211023,0,21.22388889,36.0,99.844479,100.0,99.75,37.06550498,15.16968706,102.3358422,0.0
MA1074_4-20211023-1,MA1074_4,20211023,1,14.88222222,29.0,100.0,100.0,100.0,47.01511364,15.4634233,101.8629124,0.0
MA1074_4-20211023-2,MA1074_4,20211023,2,11.27555556,27.0,99.35691318,99.55357143,100.0,22.65379801,7.39116643,103.5657434,0.0
MA1074_4-20211023-3,MA1074_4,20211023,3,8.965555556,21.0,99.55947137,100.0,100.0,11.16641536,5.06799431,104.1891892,0.0
MA1074_4-20211023-4,MA1074_4,20211023,4,8.828333333,21.0,100.0,98.31460674,100.0,9.671194879,4.947581792,106.4632678,0.0
MA1074_4-20211023-5,MA1074_4,20211023,5,10.45055556,25.0,99.76798144,99.28057554,98.6784141,7.594438122,4.404594595,111.0493827,0.0
MA1074_4-20211023-6,MA1074_4,20211023,6,12.80111111,26.0,99.8459168,99.49494949,99.70674487,9.551294452,5.545490754,115.8563536,0.0
MA1074_4-20211023-7,MA1074_4,20211023,7,10.535,24.0,99.72222222,98.47715736,100.0,9.755604552,5.581251778,106.1290323,0.0
MA1074_4-20211023-8,MA1074_4,20211023,8,11.34944444,26.0,98.7804878,99.03846154,100.0,8.606941679,6.184807966,104.4106065,0.0
MA1074_4-20211023-9,MA1074_4,20211023,9,14.17666667,31.0,99.61832061,100.0,100.0,14.13524148,9.466349432,104.9257426,0.0
MA1074_4-20211023-10,MA1074_4,20211023,10,16.42722222,28.0,99.82876712,100.0,100.0,17.63351351,12.10514936,104.5237146,0.0
MA1074_4-20211023-11,MA1074_4,20211023,11,17.82833333,33.0,99.55817378,100.0,100.0,20.81162162,18.33487909,103.9501779,0.0
MA1074_4-20211023-12,MA1074_4,20211023,12,17.54444444,31.0,99.57203994,99.7983871,100.0,19.42799431,16.09954481,104.090268,0.0
MA1074_4-20211023-13,MA1074_4,20211023,13,17.81888889,35.0,99.74683544,100.0,100.0,18.40438122,13.61665718,103.4443169,0.0
MA1074_4-20211023-14,MA1074_4,20211023,14,17.35055556,33.0,99.72451791,99.82142857,99.58677686,19.35261735,12.25001422,101.7215728,0.0
MA1074_4-20211023-15,MA1074_4,20211023,15,17.535,37.0,100.0,100.0,100.0,20.63064011,17.05008535,102.7323456,0.0
MA1074_4-20211023-16,MA1074_4,20211023,16,17.60944444,35.0,100.0,99.81447124,100.0,17.96467994,12.61532006,103.0144442,0.0
MA1074_4-20211023-17,MA1074_4,20211023,17,18.44888889,38.0,99.84615385,99.65576592,100.0,23.82823864,14.03528409,100.8448199,0.0
MA1074_4-20211023-18,MA1074_4,20211023,18,15.80777778,29.0,98.88888889,100.0,100.0,22.07623044,10.84219061,98.35372636,0.0
MA1074_4-20211023-19,MA1074_4,20211023,19,15.24888889,30.0,96.51898734,100.0,100.0,25.12584637,13.6586771,97.19789842,0.0
MA1074_4-20211023-20,MA1074_4,20211023,20,17.28166667,30.0,95.36152797,100.0,99.22779923,29.78369844,22.22722617,99.64763918,0.0
MA1074_4-20211023-21,MA1074_4,20211023,21,17.73666667,31.0,98.54132901,100.0,99.54751131,31.38556188,16.68224751,98.67825457,0.0
